"Attrition","Age","MonthlyIncome","PercentSalaryHike","PerformanceRating","JobLevel","TotalWorkingYears","Education","EnvironmentSatisfaction","TrainingTimesLastYear","RelationshipSatisfaction","JobSatisfaction","DistanceFromHome","WorkLifeBalance","JobInvolvement","StockOptionLevel","NumCompaniesWorked","YearsAtCompany","YearsInCurrentRole","YearsSinceLastPromotion","YearsWithCurrManager","Gender","OverTime","EducationField","BusinessTravel","Department","MaritalStatus","JobRole","HourlyRate","DailyRate","MonthlyRate"
0,24,2725,11,3,1,6,3,2,3,2,4,23,3,4,2,1,6,5,1,4,"1","1","Medical","Travel_Rarely","Research & Development","Married","Research Scientist",89,691,21630
0,26,6272,20,4,2,6,2,1,5,4,2,28,4,3,2,1,5,3,1,4,"1","0","Marketing","Travel_Rarely","Sales","Married","Sales Executive",66,703,7428
0,24,2127,21,4,1,1,2,4,2,4,2,17,3,2,1,1,1,0,0,0,"1","0","Other","Travel_Rarely","Research & Development","Married","Laboratory Technician",94,823,9100
0,50,18200,11,3,5,32,3,1,2,3,2,3,3,3,1,1,32,5,10,7,"1","0","Medical","Travel_Frequently","Human Resources","Married","Manager",99,1246,7999
0,25,2096,11,3,1,7,1,2,1,3,3,13,3,3,0,1,7,4,0,6,"1","0","Medical","Travel_Rarely","Sales","Married","Sales Representative",40,622,26376
1,24,2886,16,3,1,6,3,1,4,4,3,7,3,3,1,1,6,3,1,2,"0","1","Life Sciences","Travel_Frequently","Research & Development","Married","Laboratory Technician",55,1287,14168
1,30,2033,18,3,1,1,4,2,2,3,1,12,4,2,1,1,1,0,0,0,"1","0","Life Sciences","Travel_Frequently","Sales","Married","Sales Representative",74,448,14470
0,34,3622,13,3,1,6,2,2,3,4,4,1,3,2,1,1,6,5,1,3,"1","1","Life Sciences","Travel_Rarely","Research & Development","Married","Research Scientist",83,254,22794
1,31,4233,17,3,2,9,4,2,2,3,1,13,1,3,0,2,3,1,1,2,"1","0","Medical","Travel_Rarely","Sales","Divorced","Sales Executive",46,1365,11512
0,35,3681,14,3,2,9,2,1,3,4,4,25,3,2,0,4,3,2,0,2,"1","0","Other","Travel_Rarely","Research & Development","Single","Laboratory Technician",54,538,14004
0,31,5460,22,4,2,13,4,1,4,4,4,6,4,4,2,4,7,7,5,7,"1","0","Medical","Travel_Rarely","Sales","Divorced","Sales Executive",66,525,6219
0,27,2187,12,3,1,6,4,1,5,3,3,6,2,2,2,0,5,3,0,3,"0","0","Medical","Travel_Rarely","Research & Development","Divorced","Research Scientist",66,798,5013
0,37,9602,11,3,2,17,3,4,3,3,3,2,2,3,1,4,3,0,1,0,"1","1","Marketing","Travel_Rarely","Sales","Married","Sales Executive",75,558,3010
0,20,2836,13,3,1,1,3,4,0,4,2,1,4,2,0,1,1,0,0,0,"0","0","Life Sciences","Travel_Rarely","Research & Development","Single","Research Scientist",83,959,11757
0,42,4089,13,3,2,10,4,3,4,2,4,2,3,3,2,1,10,2,2,2,"0","0","Life Sciences","Travel_Rarely","Research & Development","Married","Healthcare Representative",81,622,5718
0,43,16627,14,3,4,21,4,2,3,3,4,6,2,2,1,4,1,0,0,0,"1","1","Other","Travel_Rarely","Research & Development","Divorced","Research Director",50,782,2671
0,38,2619,17,3,1,8,1,3,3,4,1,1,2,3,0,3,0,0,0,0,"0","0","Life Sciences","Travel_Rarely","Research & Development","Single","Research Scientist",43,362,14561
0,43,5679,13,3,2,10,5,4,3,2,3,9,3,3,1,3,8,7,4,7,"1","1","Medical","Travel_Frequently","Research & Development","Divorced","Laboratory Technician",72,1001,19627
0,48,15402,11,3,4,21,4,4,3,1,1,1,1,2,1,7,3,2,0,2,"0","0","Life Sciences","Travel_Rarely","Research & Development","Married","Manager",40,1236,17997
0,44,5985,11,3,2,10,4,1,1,2,3,1,4,2,0,4,2,2,0,2,"0","0","Life Sciences","Travel_Rarely","Human Resources","Single","Human Resources",50,1112,26894
0,34,2579,18,3,1,8,3,3,3,4,3,14,3,3,2,1,8,2,0,6,"0","1","Technical Degree","Travel_Rarely","Sales","Divorced","Sales Representative",31,204,2912
1,27,3041,11,3,1,5,1,3,3,2,1,2,3,3,1,0,4,3,0,2,"1","0","Marketing","Travel_Rarely","Sales","Divorced","Sales Representative",85,1420,16346
0,21,3447,11,3,1,3,1,3,2,3,3,22,3,3,0,1,3,2,1,2,"1","0","Technical Degree","Travel_Rarely","Sales","Single","Sales Representative",49,1343,24444
0,44,19513,12,3,5,26,4,4,2,1,4,3,4,3,1,4,2,2,0,1,"1","1","Other","Travel_Rarely","Research & Development","Married","Manager",35,1315,9358
0,22,2773,20,4,1,3,1,1,3,4,3,6,3,3,0,0,2,2,2,2,"1","0","Medical","Travel_Rarely","Research & Development","Married","Research Scientist",69,604,12145
0,33,7104,12,3,2,6,4,3,3,4,3,8,3,3,0,0,5,0,1,2,"1","0","Marketing","Travel_Rarely","Sales","Divorced","Sales Executive",39,1216,20431
0,32,6322,12,3,2,6,4,1,2,4,4,9,2,3,1,1,6,4,0,5,"0","1","Life Sciences","Travel_Rarely","Research & Development","Married","Research Scientist",92,646,18089
0,30,2083,20,4,1,1,3,3,2,3,3,3,3,3,1,1,1,0,0,0,"0","0","Medical","Travel_Frequently","Research & Development","Divorced","Research Scientist",71,160,22653
0,53,8381,20,4,2,18,1,4,2,4,1,1,4,3,0,7,14,7,8,10,"0","0","Medical","Travel_Rarely","Sales","Single","Sales Executive",34,238,7507
0,34,2691,12,3,1,10,5,2,4,4,4,1,2,3,1,1,10,9,8,8,"1","0","Life Sciences","Travel_Rarely","Research & Development","Married","Research Scientist",42,1397,7660
1,45,4286,14,3,2,5,4,1,4,4,1,26,3,3,2,2,1,1,0,0,"0","0","Life Sciences","Travel_Frequently","Sales","Married","Sales Executive",100,306,5630
0,26,2659,13,3,1,3,3,3,2,3,4,6,3,3,1,1,3,2,0,2,"0","1","Life Sciences","Travel_Rarely","Research & Development","Married","Laboratory Technician",71,991,17759
0,37,9434,15,3,3,10,3,3,2,3,3,3,3,3,1,1,10,7,7,8,"1","0","Other","Travel_Rarely","Research & Development","Married","Manufacturing Director",36,482,9606
0,29,5561,14,3,2,6,2,2,5,1,3,3,2,3,1,1,6,0,1,2,"0","0","Medical","Travel_Rarely","Sales","Married","Sales Executive",62,1176,3487
0,35,6646,13,3,2,17,4,2,3,2,4,6,3,1,0,1,17,11,11,8,"1","0","Life Sciences","Travel_Rarely","Research & Development","Single","Research Scientist",82,1017,19368
0,33,7725,23,4,2,15,3,3,2,3,4,6,1,3,1,3,13,11,4,7,"1","0","Life Sciences","Travel_Frequently","Research & Development","Divorced","Healthcare Representative",30,1296,5335
0,54,10725,15,3,3,16,4,3,1,3,2,19,4,3,1,2,9,7,7,1,"1","0","Medical","Travel_Rarely","Human Resources","Married","Human Resources",88,397,6729
0,36,8847,11,3,2,13,2,2,2,3,2,9,3,2,1,2,3,2,0,2,"1","1","Medical","Travel_Rarely","Research & Development","Divorced","Manufacturing Director",48,913,13934
0,27,2045,13,3,1,5,4,1,0,4,4,3,3,2,0,0,4,2,1,1,"1","0","Medical","Travel_Rarely","Research & Development","Single","Research Scientist",54,1115,15174
1,20,1009,11,3,1,1,1,4,5,4,3,10,3,3,0,1,1,0,1,1,"1","1","Medical","Travel_Rarely","Research & Development","Single","Research Scientist",32,1362,26999
1,33,3348,11,3,1,10,3,1,3,1,1,3,3,3,0,1,10,8,9,7,"1","1","Life Sciences","Travel_Frequently","Research & Development","Single","Research Scientist",70,1076,3164
0,35,1281,18,3,1,1,3,3,3,3,3,3,3,2,2,1,1,0,0,0,"1","0","Life Sciences","Non-Travel","Research & Development","Married","Laboratory Technician",41,727,16900
0,23,2819,16,3,1,5,3,1,3,1,1,4,4,4,1,2,3,2,0,2,"1","0","Medical","Travel_Rarely","Research & Development","Married","Research Scientist",58,885,8544
0,25,4851,22,4,2,4,3,4,4,3,2,8,3,4,1,0,3,2,1,2,"1","0","Life Sciences","Travel_Rarely","Sales","Married","Sales Executive",57,810,15678
0,38,4028,20,4,2,8,4,4,2,1,4,7,3,2,0,0,7,7,0,5,"0","0","Marketing","Travel_Rarely","Sales","Single","Sales Executive",46,243,7791
0,29,2720,18,3,1,10,4,2,5,4,4,1,3,1,1,1,10,7,2,8,"1","0","Life Sciences","Travel_Frequently","Research & Development","Divorced","Research Scientist",76,806,18959
0,48,8120,12,3,2,12,1,2,3,4,2,2,3,4,0,3,2,2,2,2,"1","0","Marketing","Travel_Rarely","Sales","Married","Sales Executive",56,817,18597
0,27,4647,20,4,2,6,1,4,3,2,4,3,3,4,2,1,6,5,0,4,"0","1","Medical","Travel_Frequently","Sales","Divorced","Sales Executive",71,1410,16673
0,37,4680,17,3,1,4,2,4,2,1,4,10,3,4,0,3,1,0,0,0,"1","0","Life Sciences","Travel_Rarely","Research & Development","Single","Research Scientist",80,1225,15232
0,50,3221,11,3,1,20,1,4,3,3,3,28,3,4,3,1,20,8,3,8,"1","1","Medical","Travel_Rarely","Research & Development","Married","Laboratory Technician",74,1207,3297
0,34,8621,14,3,3,9,3,4,3,2,2,9,4,2,0,1,8,7,7,7,"0","0","Medical","Travel_Rarely","Research & Development","Single","Healthcare Representative",46,1442,17654
1,24,4577,14,3,2,4,2,1,3,1,3,3,3,3,0,9,2,2,2,0,"0","0","Life Sciences","Travel_Rarely","Sales","Single","Sales Executive",65,693,24785
0,39,4553,11,3,2,20,4,4,4,1,3,2,3,2,0,1,20,7,11,10,"0","0","Technical Degree","Travel_Rarely","Research & Development","Single","Healthcare Representative",80,408,20978
0,32,5396,12,3,2,10,3,4,2,4,4,10,2,3,0,1,10,7,0,8,"1","0","Marketing","Travel_Rarely","Sales","Single","Sales Executive",55,929,21703
1,50,6796,14,3,2,18,2,2,4,1,3,8,3,3,1,3,4,3,1,3,"1","1","Technical Degree","Travel_Frequently","Sales","Married","Sales Executive",50,562,23452
0,38,7625,13,3,2,10,4,2,4,3,4,1,2,4,0,0,9,7,1,8,"0","0","Life Sciences","Travel_Rarely","Research & Development","Single","Healthcare Representative",33,827,19383
0,27,7412,11,3,3,9,2,3,3,4,1,1,3,3,0,1,9,7,0,7,"0","0","Life Sciences","Travel_Rarely","Research & Development","Married","Manufacturing Director",68,608,6009
0,32,11159,15,3,3,10,2,3,6,4,4,3,3,3,0,3,7,7,7,7,"0","0","Life Sciences","Travel_Rarely","Research & Development","Single","Research Director",39,1018,19373
0,47,4960,12,3,2,20,4,4,2,4,1,14,3,3,0,2,7,7,1,7,"1","0","Marketing","Travel_Rarely","Sales","Single","Sales Executive",42,703,11825
0,40,10475,21,4,3,20,4,4,2,3,1,5,3,2,1,5,18,13,1,12,"1","1","Life Sciences","Travel_Frequently","Sales","Married","Sales Executive",48,580,23772
0,53,14814,19,3,4,32,3,3,3,3,3,7,3,4,0,3,5,1,1,3,"1","0","Life Sciences","Travel_Rarely","Research & Development","Married","Research Director",59,970,13514
0,41,19141,15,3,5,23,4,2,2,2,4,10,2,2,3,3,21,6,12,6,"1","0","Human Resources","Travel_Rarely","Human Resources","Divorced","Manager",73,427,8861
0,60,5405,14,3,2,10,4,1,1,4,1,16,3,3,0,8,2,2,2,2,"1","0","Marketing","Travel_Rarely","Sales","Single","Sales Executive",84,1179,11924
0,27,8793,21,4,3,9,2,4,4,3,1,10,2,3,2,1,9,7,1,7,"1","0","Life Sciences","Travel_Frequently","Research & Development","Divorced","Manufacturing Director",32,294,4809
0,41,19189,12,3,5,22,3,4,3,2,3,1,3,2,1,1,22,7,2,10,"1","0","Human Resources","Travel_Rarely","Human Resources","Married","Manager",59,314,19562
0,50,3875,15,3,1,4,4,4,2,4,2,8,3,3,1,7,2,2,2,2,"1","0","Marketing","Travel_Rarely","Sales","Married","Sales Representative",54,316,9983
1,28,2216,13,3,1,10,2,1,4,4,2,1,3,1,0,7,7,7,3,7,"0","1","Life Sciences","Travel_Rarely","Research & Development","Single","Research Scientist",67,654,3872
0,36,11713,14,3,3,10,3,1,2,1,1,8,3,4,1,9,8,7,0,5,"0","0","Life Sciences","Non-Travel","Research & Development","Married","Research Director",63,427,20335
0,38,7861,14,3,3,10,3,3,4,4,3,1,4,3,0,4,1,0,0,0,"0","1","Life Sciences","Travel_Rarely","Research & Development","Single","Manufacturing Director",81,168,15397
0,44,3708,14,3,1,9,3,1,5,3,3,24,3,1,0,2,5,2,1,4,"1","0","Medical","Non-Travel","Research & Development","Single","Laboratory Technician",49,381,2104
0,47,13770,12,3,4,28,3,4,2,4,3,3,2,3,2,9,22,2,11,13,"0","1","Medical","Travel_Frequently","Sales","Divorced","Sales Executive",49,217,10225
0,30,5304,23,4,2,10,5,3,2,4,4,27,2,3,1,7,8,7,7,7,"1","0","Marketing","Travel_Rarely","Sales","Divorced","Sales Executive",99,501,25275
0,29,2642,11,3,1,1,3,3,6,3,3,10,3,3,0,1,1,0,0,0,"1","0","Life Sciences","Travel_Rarely","Sales","Single","Sales Representative",99,1396,2755
1,42,2759,12,3,1,7,3,3,2,4,3,19,3,4,0,6,2,2,2,2,"1","1","Medical","Travel_Frequently","Research & Development","Divorced","Research Scientist",57,933,20366
0,43,6804,18,3,2,7,3,4,5,3,4,15,3,2,1,3,2,2,2,2,"1","0","Life Sciences","Travel_Frequently","Sales","Married","Sales Executive",47,775,23683
0,34,6142,11,3,2,10,2,2,2,4,3,8,3,3,0,3,5,1,4,3,"0","0","Medical","Travel_Rarely","Research & Development","Single","Healthcare Representative",96,970,7360
0,23,2500,14,3,1,5,1,2,2,4,1,9,4,3,1,1,4,3,0,2,"1","0","Medical","Travel_Rarely","Research & Development","Married","Laboratory Technician",37,650,4344
0,39,6389,15,3,2,12,3,3,3,3,2,3,1,4,1,9,8,3,3,6,"0","0","Human Resources","Travel_Rarely","Human Resources","Married","Human Resources",44,141,18767
0,56,11103,11,3,4,30,3,3,1,3,4,9,2,3,0,7,10,7,1,1,"1","0","Medical","Travel_Rarely","Research & Development","Married","Healthcare Representative",81,832,20420
0,40,2342,20,4,1,5,1,4,2,4,4,2,2,2,0,0,4,2,2,3,"0","1","Medical","Travel_Rarely","Research & Development","Single","Research Scientist",86,804,22929
0,27,6811,19,3,2,9,3,4,2,1,1,7,1,2,0,8,7,6,0,7,"0","0","Medical","Travel_Rarely","Research & Development","Single","Healthcare Representative",55,975,23398
0,29,2297,14,3,1,2,3,4,2,4,2,10,3,3,2,1,2,2,2,2,"1","0","Marketing","Travel_Rarely","Sales","Divorced","Sales Representative",83,1090,17967
0,53,2450,17,3,2,19,3,4,4,4,4,6,3,3,0,2,2,2,2,2,"1","0","Life Sciences","Travel_Rarely","Research & Development","Single","Laboratory Technician",86,346,10919
0,35,5093,11,3,2,16,4,4,2,1,1,2,4,3,1,2,1,0,0,0,"0","0","Life Sciences","Non-Travel","Research & Development","Divorced","Healthcare Representative",61,1225,4761
0,32,5309,15,3,2,10,4,1,2,4,4,24,3,3,2,1,10,8,4,7,"1","0","Life Sciences","Travel_Frequently","Research & Development","Married","Laboratory Technician",80,430,21146
0,38,3057,13,3,1,6,5,4,0,2,3,2,1,3,1,6,1,0,0,1,"1","1","Medical","Travel_Rarely","Research & Development","Married","Research Scientist",92,268,20471
0,34,5121,14,3,2,7,5,2,3,3,1,8,3,3,1,3,0,0,0,0,"0","0","Life Sciences","Travel_Rarely","Research & Development","Divorced","Manufacturing Director",32,167,4187
0,52,16856,11,3,4,34,4,3,3,1,1,3,4,2,0,1,34,6,1,16,"1","0","Marketing","Travel_Rarely","Sales","Married","Manager",31,621,10084
1,33,2686,13,3,1,10,4,4,2,3,4,1,2,3,0,1,10,9,7,8,"1","1","Other","Travel_Rarely","Research & Development","Single","Research Scientist",63,527,5207
0,25,6180,23,4,2,6,1,3,5,2,4,26,2,3,0,1,6,5,1,4,"0","0","Medical","Travel_Rarely","Sales","Single","Sales Executive",32,883,22807
0,45,6632,13,3,2,9,2,2,3,1,3,2,3,1,0,0,8,7,3,1,"1","0","Technical Degree","Travel_Rarely","Sales","Single","Sales Representative",46,954,12388
0,23,3505,18,3,1,2,1,1,3,4,3,10,3,4,0,1,2,2,0,2,"1","0","Medical","Travel_Rarely","Research & Development","Single","Research Scientist",79,310,19630
1,47,6397,12,3,2,8,2,2,2,4,3,27,3,4,0,4,5,4,1,3,"0","1","Life Sciences","Travel_Frequently","Sales","Single","Sales Executive",77,719,10339
0,34,6274,22,4,2,6,3,4,5,3,4,2,3,3,0,1,6,5,1,4,"1","0","Other","Travel_Rarely","Sales","Single","Sales Executive",60,304,18686
1,55,19859,13,3,5,24,3,4,2,4,1,2,3,3,1,5,5,2,1,4,"1","1","Medical","Travel_Rarely","Research & Development","Married","Manager",78,725,21199
0,36,7587,15,3,3,10,4,1,1,2,1,8,3,2,0,1,10,7,0,9,"1","0","Life Sciences","Non-Travel","Sales","Single","Sales Executive",76,1434,14229
0,52,4258,18,3,1,5,4,4,3,1,4,19,3,3,1,0,4,3,1,2,"1","0","Medical","Non-Travel","Research & Development","Married","Research Scientist",41,715,26589
0,26,4364,14,3,1,5,2,1,2,1,4,1,3,1,1,3,2,2,2,0,"0","0","Life Sciences","Travel_Frequently","Research & Development","Divorced","Laboratory Technician",71,575,5288
0,29,4335,12,3,2,11,3,2,3,1,3,27,2,3,1,4,8,7,1,1,"0","0","Medical","Travel_Rarely","Research & Development","Married","Healthcare Representative",66,657,25549
1,26,5326,17,3,2,6,3,4,2,3,1,8,2,2,0,6,4,3,1,2,"1","0","Technical Degree","Travel_Rarely","Sales","Single","Sales Executive",38,1146,3064
0,34,3280,16,3,1,10,4,2,2,3,4,1,3,4,0,2,4,2,1,3,"0","0","Life Sciences","Travel_Rarely","Research & Development","Single","Research Scientist",72,182,13551
0,54,5485,11,3,2,9,4,4,4,2,1,19,3,3,2,9,5,3,1,4,"0","1","Medical","Travel_Rarely","Research & Development","Divorced","Manufacturing Director",95,376,22670
0,27,4342,19,3,2,5,1,3,3,2,4,8,3,3,1,0,4,2,1,1,"1","0","Marketing","Travel_Frequently","Sales","Married","Sales Executive",84,829,24008
0,37,2782,13,3,1,6,1,4,3,2,1,10,2,3,2,0,5,3,4,3,"0","1","Life Sciences","Travel_Rarely","Research & Development","Divorced","Research Scientist",82,571,19905
0,38,5980,12,3,2,17,4,1,2,4,1,2,3,4,0,6,15,7,4,12,"0","1","Life Sciences","Travel_Frequently","Research & Development","Single","Manufacturing Director",75,240,26085
0,34,4381,11,3,1,6,4,3,3,3,1,2,3,2,0,1,6,5,1,3,"0","0","Medical","Travel_Rarely","Research & Development","Single","Research Scientist",86,121,7530
0,35,2572,16,3,1,3,4,1,1,2,4,8,2,3,1,1,3,2,0,2,"0","0","Life Sciences","Travel_Rarely","Sales","Married","Sales Representative",72,384,20317
0,30,3833,21,4,1,7,3,4,2,3,3,1,3,1,2,3,2,2,0,2,"1","0","Life Sciences","Travel_Rarely","Research & Development","Married","Laboratory Technician",38,921,24375
0,40,4244,24,4,2,8,2,3,2,4,2,2,3,4,1,1,8,7,3,7,"0","0","Medical","Travel_Frequently","Research & Development","Married","Healthcare Representative",38,791,9931
0,34,6500,17,3,2,6,2,3,1,2,1,8,3,3,1,5,3,2,1,2,"0","0","Life Sciences","Travel_Rarely","Sales","Married","Sales Executive",93,1111,13305
0,42,18430,13,3,5,24,3,2,4,2,4,8,2,3,1,1,24,7,14,9,"1","0","Life Sciences","Travel_Frequently","Research & Development","Divorced","Manager",66,570,16225
1,23,1601,21,4,1,1,3,3,2,3,1,6,3,4,2,1,0,0,0,0,"1","1","Life Sciences","Travel_Rarely","Research & Development","Married","Laboratory Technician",63,1243,3445
0,24,2694,11,3,1,1,3,3,4,3,2,9,3,2,3,1,1,0,0,0,"1","0","Life Sciences","Non-Travel","Research & Development","Divorced","Laboratory Technician",60,1092,26551
0,52,3149,20,4,2,9,4,4,3,2,3,11,3,3,1,8,5,2,1,4,"0","0","Life Sciences","Travel_Rarely","Research & Development","Married","Laboratory Technician",82,1325,21821
0,50,17639,16,3,4,30,3,3,3,4,3,2,3,3,0,5,4,3,0,3,"1","0","Medical","Travel_Rarely","Research & Development","Married","Research Director",64,691,6881
1,29,2319,11,3,1,1,2,2,1,4,1,1,3,2,1,1,1,0,0,0,"0","1","Life Sciences","Travel_Rarely","Research & Development","Married","Laboratory Technician",36,805,6689
0,33,11691,11,3,3,14,3,3,3,4,3,7,4,3,0,0,13,9,3,7,"1","0","Medical","Travel_Rarely","Research & Development","Married","Research Director",49,213,25995
1,33,5324,15,3,2,6,3,1,3,3,1,16,3,3,0,5,3,2,0,2,"0","0","Marketing","Travel_Rarely","Sales","Single","Sales Executive",69,118,26507
0,47,16752,11,3,4,26,2,3,3,3,4,2,2,3,1,1,26,14,3,0,"0","1","Other","Travel_Rarely","Research & Development","Married","Manager",33,202,12982
0,36,5228,15,3,2,10,3,3,2,1,2,1,3,3,1,0,9,7,0,5,"0","0","Other","Travel_Rarely","Research & Development","Married","Manufacturing Director",35,676,23361
0,29,2700,24,4,1,10,2,3,3,3,3,23,3,4,1,1,10,7,0,7,"1","0","Life Sciences","Travel_Rarely","Research & Development","Married","Research Scientist",81,1252,23779
1,58,19246,12,3,5,40,4,4,2,4,2,2,3,3,0,7,31,15,13,8,"1","1","Life Sciences","Travel_Rarely","Research & Development","Single","Research Director",31,286,25761
0,35,2506,13,3,1,7,4,4,0,3,3,1,3,4,0,3,2,2,2,2,"0","0","Life Sciences","Travel_Rarely","Research & Development","Single","Research Scientist",40,1258,13301
0,42,6062,13,3,2,8,2,4,4,4,4,1,3,2,1,9,4,3,0,2,"0","1","Life Sciences","Travel_Rarely","Research & Development","Married","Manufacturing Director",43,932,4051
1,28,4382,17,3,1,5,4,3,3,4,3,2,2,3,0,6,2,2,2,1,"1","0","Medical","Travel_Rarely","Research & Development","Single","Research Scientist",46,890,16374
0,36,2143,13,3,1,8,3,3,2,2,2,13,3,3,1,4,5,2,0,4,"1","0","Human Resources","Travel_Rarely","Human Resources","Married","Human Resources",36,1041,25527
0,32,6162,12,3,2,14,3,3,3,3,3,4,3,2,1,1,14,13,6,8,"0","0","Life Sciences","Travel_Rarely","Research & Development","Married","Manufacturing Director",98,859,19124
0,40,5094,14,3,2,10,4,1,6,4,3,16,3,2,0,6,1,0,0,0,"1","0","Medical","Travel_Frequently","Research & Development","Single","Laboratory Technician",51,720,11983
0,30,6877,24,4,2,12,3,3,4,2,4,2,2,2,0,5,0,0,0,0,"0","1","Medical","Travel_Rarely","Research & Development","Single","Manufacturing Director",52,946,20234
0,45,2274,14,3,1,1,3,2,3,4,3,2,3,2,0,1,1,0,0,0,"0","0","Life Sciences","Travel_Rarely","Research & Development","Single","Research Scientist",95,252,6153
0,42,4434,13,3,2,10,3,2,3,4,2,29,2,3,1,1,9,8,7,8,"1","0","Life Sciences","Travel_Rarely","Research & Development","Married","Manufacturing Director",98,933,11806
0,38,6288,15,3,2,13,3,1,3,3,1,12,2,2,1,2,4,3,1,2,"1","0","Life Sciences","Travel_Frequently","Research & Development","Divorced","Healthcare Representative",45,471,4284
0,34,2553,16,3,1,6,4,3,3,3,4,16,3,2,0,1,5,2,1,3,"0","0","Life Sciences","Travel_Frequently","Research & Development","Single","Research Scientist",100,702,8306
1,49,7654,18,3,3,9,3,3,3,1,4,11,4,3,2,1,9,8,7,7,"0","0","Marketing","Travel_Rarely","Sales","Married","Sales Executive",43,1184,5860
1,55,5160,16,3,2,12,1,3,3,3,4,2,2,3,0,4,9,7,7,3,"1","0","Medical","Travel_Rarely","Sales","Single","Sales Executive",37,436,21519
0,43,17159,24,4,4,22,2,2,3,3,1,14,3,3,1,6,4,1,1,0,"1","0","Life Sciences","Travel_Rarely","Research & Development","Married","Research Director",94,589,5200
0,27,12808,16,3,3,9,1,3,3,2,4,5,3,2,1,1,9,8,0,8,"1","1","Technical Degree","Travel_Rarely","Research & Development","Divorced","Research Director",42,269,8842
0,35,10221,21,4,3,17,3,3,3,2,3,7,4,3,0,3,8,5,1,6,"1","0","Other","Travel_Rarely","Research & Development","Single","Manufacturing Director",59,950,18869
0,28,4779,20,4,2,8,4,2,2,1,2,2,3,3,0,1,8,7,7,5,"0","1","Marketing","Travel_Rarely","Sales","Married","Sales Executive",81,760,3698
0,34,3737,19,3,1,4,2,3,1,3,4,3,1,3,1,0,3,2,0,2,"1","0","Human Resources","Travel_Rarely","Human Resources","Married","Human Resources",88,829,2243
1,26,2366,14,3,1,8,2,3,2,1,3,5,3,2,1,1,8,7,1,7,"0","1","Medical","Travel_Frequently","Research & Development","Married","Research Scientist",88,887,20898
